worker_id,week_start,income_cad,expense_cad,essential_expense_cad,net_cashflow_cad,advances_count,advances_amount_cad,advance_fees_cad,ending_balance_cad,buffer_days_estimate,negative_balance_flag
W-0183,2026-04-06,884.07,167.67,88.37,716.40,3,203.67,7.91,1086.33,86.05,0
W-0183,2026-04-13,652.33,2187.08,2155.70,-1534.75,1,71.49,2.14,4644.64,15.08,0
W-0183,2026-04-20,1003.04,643.83,530.75,359.21,0,0.00,0.00,2999.41,39.56,0
W-0183,2026-04-27,660.06,328.61,247.50,331.45,0,0.00,0.00,3607.25,102.02,0
W-0183,2026-05-04,881.07,537.80,398.97,343.27,0,0.00,0.00,3043.64,53.4,0
W-0183,2026-05-11,523.07,2173.78,2133.17,-1650.71,0,0.00,0.00,2458.42,8.07,0
W-0183,2026-05-18,545.86,305.13,206.11,240.73,0,0.00,0.00,2128.73,72.3,0
W-0183,2026-05-25,468.06,531.50,482.11,-63.44,0,0.00,0.00,1597.23,23.19,0
W-0183,2026-06-01,1048.51,460.83,414.28,587.68,0,0.00,0.00,1136.40,19.2,0
W-0183,2026-06-08,937.05,466.21,434.43,470.84,1,70.39,2.11,8287.18,133.53,0
W-0183,2026-06-15,1184.80,1795.77,1586.37,-610.97,0,0.00,0.00,8691.50,38.35,0
W-0183,2026-06-22,964.84,213.06,99.70,751.78,0,0.00,0.00,225.36,15.82,0
W-0183,2026-06-29,175.21,136.68,136.68,38.53,0,0.00,0.00,88.68,4.54,0
W-0184,2026-03-30,300.32,140.16,76.01,160.16,1,34.11,2.39,670.55,61.75,0
W-0184,2026-04-06,214.45,284.10,211.64,-69.65,0,0.00,0.00,885.00,29.27,0
W-0184,2026-04-13,1091.83,2421.03,2195.09,-1329.20,1,55.78,0.00,3164.27,10.09,0
W-0184,2026-04-20,1384.57,632.83,447.11,751.74,1,84.11,1.99,3361.40,52.63,0
W-0184,2026-04-27,488.57,804.16,650.90,-315.59,0,0.00,0.00,1926.89,20.72,0
W-0184,2026-05-04,647.58,695.04,500.04,-47.46,1,35.55,1.99,1214.37,17.0,0
W-0184,2026-05-11,464.30,2076.12,2008.91,-1611.82,1,125.02,6.25,5363.18,18.69,0
W-0184,2026-05-18,895.75,923.39,804.87,-27.64,0,0.00,0.00,349.90,3.04,0
W-0184,2026-05-25,724.06,599.72,446.39,124.34,0,0.00,0.00,-262.01,-4.11,1
W-0184,2026-06-01,922.00,92.88,0.00,829.12,0,0.00,0.00,7503.66,,0
W-0184,2026-06-08,741.11,0.00,0.00,741.11,1,84.18,1.99,8344.69,,0
W-0184,2026-06-15,1186.08,2165.70,2138.00,-979.62,1,25.67,1.99,-387.59,-1.27,1
W-0184,2026-06-22,926.61,29.99,5.00,896.62,0,0.00,0.00,10198.04,14277.26,0
W-0184,2026-06-29,115.07,0.00,0.00,115.07,0,0.00,0.00,10472.53,,0
W-0185,2026-03-30,548.40,1227.08,1160.83,-678.68,0,0.00,0.00,865.17,5.22,0
W-0185,2026-04-06,600.95,142.55,31.35,458.40,1,63.90,1.99,1466.12,327.36,0
W-0185,2026-04-13,691.55,1034.58,977.77,-343.03,0,0.00,0.00,5385.99,38.56,0
W-0185,2026-04-20,767.46,372.44,241.32,395.02,0,0.00,0.00,2925.13,84.85,0
W-0185,2026-04-27,382.54,1158.17,958.13,-775.63,0,0.00,0.00,4611.38,33.69,0
W-0185,2026-05-04,1043.97,365.77,255.37,678.20,0,0.00,0.00,4351.64,119.28,0
W-0185,2026-05-11,676.49,785.68,598.66,-109.19,0,0.00,0.00,3643.92,42.61,0
W-0185,2026-05-18,634.50,461.85,382.31,172.65,0,0.00,0.00,5662.63,103.68,0
W-0185,2026-05-25,845.86,452.82,376.99,393.04,0,0.00,0.00,6508.49,120.85,0
W-0185,2026-06-01,1202.55,1242.16,1160.57,-39.61,0,0.00,0.00,2332.09,14.07,0
W-0185,2026-06-08,717.02,691.76,668.65,25.26,0,0.00,0.00,1640.33,17.17,0
W-0185,2026-06-15,334.72,465.72,382.58,-131.00,0,0.00,0.00,1447.60,26.49,0
W-0185,2026-06-22,755.80,685.31,611.98,70.49,0,0.00,0.00,9518.58,108.88,0
W-0185,2026-06-29,329.60,137.97,39.58,191.63,0,0.00,0.00,9848.18,1741.72,0
W-0186,2026-03-30,184.19,1544.36,1426.22,-1360.17,0,0.00,0.00,6849.64,33.62,0
W-0186,2026-04-06,563.28,482.96,276.37,80.32,1,105.78,5.29,6301.64,159.61,0
W-0186,2026-04-13,532.10,815.93,667.61,-283.83,1,105.08,5.25,5485.71,57.52,0
W-0186,2026-04-20,881.42,338.15,251.71,543.27,0,0.00,0.00,5305.56,147.55,0
W-0186,2026-04-27,933.05,1302.76,1064.28,-369.71,1,58.43,1.99,4871.47,32.04,0
W-0186,2026-05-04,1070.14,542.67,314.83,527.47,0,0.00,0.00,4316.12,95.97,0
W-0186,2026-05-11,633.06,533.59,442.52,99.47,0,0.00,0.00,3782.53,59.83,0
W-0186,2026-05-18,909.66,516.93,239.41,392.73,0,0.00,0.00,3420.33,100.01,0
W-0186,2026-05-25,766.11,866.84,716.01,-100.73,1,106.61,3.20,2556.76,25.0,0
W-0186,2026-06-01,788.55,1614.32,1529.47,-825.77,0,0.00,0.00,2036.31,9.32,0
W-0186,2026-06-08,474.62,461.77,227.61,12.85,1,78.10,3.90,1457.80,44.83,0
W-0186,2026-06-15,1396.41,708.71,478.14,687.70,0,0.00,0.00,627.95,9.19,0
W-0186,2026-06-22,834.71,422.87,184.44,411.84,1,33.17,2.32,363.08,13.78,0
W-0186,2026-06-29,198.05,39.97,21.72,158.08,0,0.00,0.00,10514.94,3388.79,0
W-0187,2026-03-30,243.74,2088.00,2088.00,-1844.26,0,0.00,0.00,437.21,1.47,0
W-0187,2026-04-06,108.65,24.99,5.00,83.66,1,71.29,4.99,-7.44,-10.42,1
W-0187,2026-04-13,660.28,164.17,134.00,496.11,1,72.75,2.18,1308.85,68.37,0
W-0187,2026-04-20,342.74,94.00,94.00,248.74,0,0.00,0.00,1651.59,122.99,0
W-0187,2026-04-27,780.64,2088.00,2088.00,-1307.36,2,71.58,1.99,2432.23,8.15,0
W-0187,2026-05-04,297.14,15.00,15.00,282.14,0,0.00,0.00,-87.60,-40.88,1
W-0187,2026-05-11,323.35,129.00,129.00,194.35,0,0.00,0.00,2876.00,156.06,0
W-0187,2026-05-18,515.75,94.00,94.00,421.75,1,85.41,0.00,3448.86,256.83,0
W-0187,2026-05-25,311.60,47.00,47.00,264.60,0,0.00,0.00,59.55,8.87,0
W-0187,2026-06-01,632.67,2041.00,2041.00,-1408.33,0,0.00,0.00,4512.74,15.48,0
W-0187,2026-06-08,634.36,148.99,129.00,485.37,1,73.43,3.67,561.55,30.47,0
W-0187,2026-06-15,905.35,94.00,94.00,811.35,0,0.00,0.00,6052.45,450.71,0
W-0187,2026-06-22,373.35,0.00,0.00,373.35,1,115.16,5.76,6425.80,,0
W-0187,2026-06-29,504.75,0.00,0.00,504.75,0,0.00,0.00,6930.55,,0
W-0188,2026-03-30,244.74,432.09,413.97,-187.35,0,0.00,0.00,1896.35,32.07,0
W-0188,2026-04-06,464.91,350.11,213.60,114.80,0,0.00,0.00,884.14,28.97,0
W-0188,2026-04-13,514.06,1357.77,1332.76,-843.71,0,0.00,0.00,1398.20,7.34,0
W-0188,2026-04-20,522.46,890.40,563.18,-367.94,0,0.00,0.00,551.46,6.85,0
W-0188,2026-04-27,783.60,262.27,120.94,521.33,0,0.00,0.00,2704.26,156.52,0
W-0188,2026-05-04,513.69,576.37,536.40,-62.68,0,0.00,0.00,3217.95,41.99,0
W-0188,2026-05-11,449.62,1135.99,1111.00,-686.37,0,0.00,0.00,3667.57,23.11,0
W-0188,2026-05-18,448.72,0.00,0.00,448.72,1,30.68,0.00,4116.29,,0
W-0188,2026-05-25,278.24,167.66,80.00,110.58,0,0.00,0.00,4394.53,384.52,0
W-0188,2026-06-01,633.38,200.00,200.00,433.38,0,0.00,0.00,5027.91,175.98,0
W-0188,2026-06-08,672.30,126.68,80.00,545.62,0,0.00,0.00,5700.21,498.77,0
W-0188,2026-06-15,123.91,1045.04,1031.00,-921.13,0,0.00,0.00,5824.12,39.54,0
W-0188,2026-06-22,617.29,80.00,80.00,537.29,0,0.00,0.00,6441.41,563.62,0
W-0189,2026-03-30,203.65,1469.49,1328.19,-1265.84,0,0.00,0.00,2033.43,10.72,0
W-0189,2026-04-06,469.05,423.85,335.40,45.20,0,0.00,0.00,872.65,18.21,0
W-0189,2026-04-13,297.32,1400.53,1238.02,-1103.21,0,0.00,0.00,1237.11,6.99,0
W-0189,2026-04-20,887.96,611.17,485.95,276.79,0,0.00,0.00,472.00,6.8,0
W-0189,2026-04-27,384.55,1324.05,1244.17,-939.50,0,0.00,0.00,-78.05,-0.44,1
W-0189,2026-05-04,541.56,184.68,144.00,356.88,0,0.00,0.00,-118.73,-5.77,1
W-0189,2026-05-11,441.20,972.19,918.00,-530.99,0,0.00,0.00,-162.93,-1.24,1
W-0189,2026-05-18,626.35,0.00,0.00,626.35,0,0.00,0.00,4051.59,,0
W-0189,2026-05-25,392.14,0.00,0.00,392.14,0,0.00,0.00,4373.82,,0
W-0189,2026-06-01,1161.01,923.00,923.00,238.01,0,0.00,0.00,5174.61,39.24,0
W-0189,2026-06-08,557.61,85.50,5.00,472.11,0,0.00,0.00,6164.20,8629.88,0
W-0189,2026-06-15,710.89,968.21,918.00,-257.32,0,0.00,0.00,6583.29,50.2,0
W-0189,2026-06-22,487.36,0.00,0.00,487.36,0,0.00,0.00,7360.60,,0
W-0189,2026-06-29,708.42,0.00,0.00,708.42,0,0.00,0.00,7634.44,,0
W-0190,2026-03-30,258.49,1917.01,1826.45,-1658.52,0,0.00,0.00,3950.93,15.14,0
W-0190,2026-04-06,854.90,706.20,511.58,148.70,0,0.00,0.00,1368.65,18.73,0
W-0190,2026-04-13,839.93,826.43,713.65,13.50,0,0.00,0.00,2192.57,21.51,0
W-0190,2026-04-20,802.62,210.77,81.31,591.85,0,0.00,0.00,2376.58,204.6,0
W-0190,2026-04-27,646.44,2022.52,1827.17,-1376.08,0,0.00,0.00,2100.75,8.05,0
W-0190,2026-05-04,552.64,403.84,355.76,148.80,0,0.00,0.00,4063.32,79.95,0
W-0190,2026-05-11,1244.10,722.24,485.33,521.86,0,0.00,0.00,1169.05,16.86,0
W-0190,2026-05-18,647.36,267.28,112.19,380.08,0,0.00,0.00,894.69,55.82,0
W-0190,2026-05-25,742.74,413.34,287.77,329.40,0,0.00,0.00,569.35,13.85,0
W-0190,2026-06-01,479.01,2083.95,1956.70,-1604.94,0,0.00,0.00,7176.53,25.67,0
W-0190,2026-06-08,1053.19,332.19,295.07,721.00,0,0.00,0.00,8025.94,190.4,0
W-0190,2026-06-15,660.33,19.99,5.00,640.34,0,0.00,0.00,-20.79,-29.11,1
W-0190,2026-06-22,605.91,93.00,93.00,512.91,0,0.00,0.00,9318.52,701.39,0
W-0190,2026-06-29,497.01,0.00,0.00,497.01,0,0.00,0.00,9992.97,,0
W-0191,2026-03-30,241.26,425.22,389.02,-183.96,0,0.00,0.00,1325.93,23.86,0
W-0191,2026-04-06,614.89,292.04,182.18,322.85,0,0.00,0.00,1370.74,52.67,0
W-0191,2026-04-13,457.79,1896.91,1844.80,-1439.12,0,0.00,0.00,532.07,2.02,0
W-0191,2026-04-20,641.27,540.05,508.18,101.22,0,0.00,0.00,2416.08,33.28,0
W-0191,2026-04-27,428.85,0.00,0.00,428.85,0,0.00,0.00,2889.76,,0
W-0191,2026-05-04,518.12,202.50,157.00,315.62,0,0.00,0.00,-28.49,-1.27,1
W-0191,2026-05-11,685.38,1462.00,1462.00,-776.62,0,0.00,0.00,3936.02,18.85,0
W-0191,2026-05-18,519.40,0.00,0.00,519.40,0,0.00,0.00,4095.66,,0
W-0191,2026-05-25,218.51,25.19,5.00,193.32,0,0.00,0.00,4673.93,6543.5,0
W-0191,2026-06-01,305.27,113.99,89.00,191.28,0,0.00,0.00,1582.22,124.44,0
W-0191,2026-06-08,325.00,111.53,68.00,213.47,0,0.00,0.00,-102.21,-10.52,1
W-0191,2026-06-15,413.81,1474.90,1457.00,-1061.09,0,0.00,0.00,5599.62,26.9,0
W-0191,2026-06-22,523.10,0.00,0.00,523.10,0,0.00,0.00,6159.94,,0
W-0191,2026-06-29,183.11,0.00,0.00,183.11,0,0.00,0.00,6424.22,,0
W-0192,2026-03-30,194.90,1034.41,973.76,-839.51,0,0.00,0.00,5515.56,39.65,0
W-0192,2026-04-06,581.99,378.55,284.92,203.44,0,0.00,0.00,1223.31,30.05,0
W-0192,2026-04-13,1221.41,421.08,307.81,800.33,0,0.00,0.00,2444.72,55.6,0
W-0192,2026-04-20,561.12,971.21,775.35,-410.09,0,0.00,0.00,3005.84,27.14,0
W-0192,2026-04-27,693.35,1253.57,1062.09,-560.22,2,84.33,4.21,3699.19,24.38,0
W-0192,2026-05-04,938.94,327.45,292.37,611.49,1,56.33,0.00,3412.69,81.71,0
W-0192,2026-05-11,336.86,472.49,288.82,-135.63,0,0.00,0.00,3101.20,75.16,0
W-0192,2026-05-18,1039.30,303.51,159.09,735.79,0,0.00,0.00,6014.29,264.63,0
W-0192,2026-05-25,761.24,674.44,311.66,86.80,0,0.00,0.00,2309.24,51.87,0
W-0192,2026-06-01,426.68,1190.64,1031.16,-763.96,0,0.00,0.00,7202.21,48.89,0
W-0192,2026-06-08,384.65,636.46,448.30,-251.81,0,0.00,0.00,1524.26,23.8,0
W-0192,2026-06-15,1068.67,287.72,215.58,780.95,1,54.91,2.75,8655.53,281.05,0
W-0192,2026-06-22,530.58,519.06,364.70,11.52,2,211.00,8.17,9186.11,176.32,0
W-0192,2026-06-29,136.83,70.81,70.81,66.02,0,0.00,0.00,9322.94,921.63,0
W-0193,2026-03-30,132.13,2459.00,2459.00,-2326.87,0,0.00,0.00,493.85,1.41,0
W-0193,2026-04-06,595.01,57.00,57.00,538.01,0,0.00,0.00,1432.43,175.91,0
W-0193,2026-04-13,835.07,0.00,0.00,835.07,0,0.00,0.00,1820.21,,0
W-0193,2026-04-20,493.57,189.00,189.00,304.57,0,0.00,0.00,2794.98,103.52,0
W-0193,2026-04-27,742.59,2459.00,2459.00,-1716.41,0,0.00,0.00,2812.63,8.01,0
W-0193,2026-05-04,519.28,0.00,0.00,519.28,0,0.00,0.00,3416.82,,0
W-0193,2026-05-11,495.88,71.99,52.00,423.89,0,0.00,0.00,4071.53,548.09,0
W-0193,2026-05-18,428.15,142.31,0.00,285.84,0,0.00,0.00,-353.31,,1
W-0193,2026-05-25,614.66,219.65,189.00,395.01,0,0.00,0.00,5114.34,189.42,0
W-0193,2026-06-01,582.60,2459.00,2459.00,-1876.40,0,0.00,0.00,5696.94,16.22,0
W-0193,2026-06-08,700.81,57.00,57.00,643.81,0,0.00,0.00,6294.40,773.0,0
W-0193,2026-06-15,751.19,29.99,10.00,721.20,0,0.00,0.00,7148.94,5004.26,0
W-0193,2026-06-22,344.09,189.00,189.00,155.09,0,0.00,0.00,7364.75,272.77,0
W-0193,2026-06-29,440.95,65.71,0.00,375.24,0,0.00,0.00,7933.98,,0
W-0194,2026-03-30,132.13,226.53,212.16,-94.40,0,0.00,0.00,7688.40,253.67,0
W-0194,2026-04-06,820.95,382.48,171.14,438.47,0,0.00,0.00,7305.92,298.83,0
W-0194,2026-04-13,797.80,2085.53,2045.68,-1287.73,0,0.00,0.00,7039.68,24.09,0
W-0194,2026-04-20,1340.57,410.39,234.68,930.18,0,0.00,0.00,6473.00,193.08,0
W-0194,2026-04-27,1080.65,401.14,290.87,679.51,1,101.19,0.00,4512.09,108.59,0
W-0194,2026-05-04,363.37,351.95,287.67,11.42,0,0.00,0.00,5719.91,139.19,0
W-0194,2026-05-11,233.71,1918.11,1722.78,-1684.40,0,0.00,0.00,5387.80,21.89,0
W-0194,2026-05-18,508.31,576.50,534.86,-68.19,0,0.00,0.00,4888.30,63.98,0
W-0194,2026-05-25,1093.13,376.17,349.64,716.96,0,0.00,0.00,4512.13,90.34,0
W-0194,2026-06-01,1504.18,575.52,280.69,928.66,0,0.00,0.00,7999.63,199.5,0
W-0194,2026-06-08,1544.42,398.35,190.27,1146.07,1,114.73,5.74,9759.21,359.04,0
W-0194,2026-06-15,1087.45,2191.76,1838.30,-1104.31,0,0.00,0.00,3009.50,11.46,0
W-0194,2026-06-22,812.73,222.88,174.02,589.85,0,0.00,0.00,11485.92,462.02,0
W-0194,2026-06-29,1244.54,242.24,242.24,1002.30,0,0.00,0.00,12496.54,361.11,0
W-0195,2026-03-30,226.71,98.91,14.55,127.80,0,0.00,0.00,1989.10,956.96,0
W-0195,2026-04-06,554.13,198.87,82.08,355.26,0,0.00,0.00,1790.23,152.68,0
W-0195,2026-04-13,250.02,2217.15,1979.47,-1967.13,1,72.70,2.18,1480.49,5.24,0
W-0195,2026-04-20,147.32,526.46,443.95,-379.14,0,0.00,0.00,1067.62,16.83,0
W-0195,2026-04-27,600.02,369.84,296.23,230.18,0,0.00,0.00,722.65,17.08,0
W-0195,2026-05-04,1175.52,124.55,0.00,1050.97,0,0.00,0.00,3068.67,,0
W-0195,2026-05-11,474.60,2107.90,1994.74,-1633.30,1,44.14,1.99,334.33,1.17,0
W-0195,2026-05-18,343.60,497.57,220.79,-153.97,2,73.48,1.99,-11.24,-0.36,1
W-0195,2026-05-25,864.65,0.00,0.00,864.65,1,71.33,4.99,4751.52,,0
W-0195,2026-06-01,810.04,0.00,0.00,810.04,0,0.00,0.00,5201.80,,0
W-0195,2026-06-08,847.22,70.00,70.00,777.22,1,38.02,0.00,6408.78,640.88,0
W-0195,2026-06-15,713.42,1956.00,1956.00,-1242.58,0,0.00,0.00,2088.01,7.47,0
W-0195,2026-06-22,698.64,12.67,0.00,685.97,1,137.28,6.86,7626.73,,0
W-0195,2026-06-29,330.17,5.00,5.00,325.17,0,0.00,0.00,7989.79,11185.71,0
W-0196,2026-03-30,175.72,1820.09,1724.47,-1644.37,0,0.00,0.00,2395.89,9.73,0
W-0196,2026-04-06,685.26,483.57,483.57,201.69,0,0.00,0.00,1921.49,27.81,0
W-0196,2026-04-13,298.14,435.39,309.78,-137.25,0,0.00,0.00,3368.15,76.11,0
W-0196,2026-04-20,837.74,308.09,282.53,529.65,0,0.00,0.00,2042.47,50.6,0
W-0196,2026-04-27,665.10,1584.97,1490.53,-919.87,0,0.00,0.00,2791.41,13.11,0
W-0196,2026-05-04,423.08,696.82,479.29,-273.74,0,0.00,0.00,592.22,8.65,0
W-0196,2026-05-11,456.66,360.39,254.85,96.27,0,0.00,0.00,296.83,8.15,0
W-0196,2026-05-18,490.86,374.18,292.89,116.68,0,0.00,0.00,-9.37,-0.22,1
W-0196,2026-05-25,806.13,5.00,5.00,801.13,0,0.00,0.00,4968.14,6955.4,0
W-0196,2026-06-01,376.54,1583.00,1583.00,-1206.46,0,0.00,0.00,5344.68,23.63,0
W-0196,2026-06-08,605.15,0.00,0.00,605.15,0,0.00,0.00,5682.68,,0
W-0196,2026-06-15,650.66,118.00,118.00,532.66,0,0.00,0.00,6188.51,367.12,0
W-0196,2026-06-22,600.20,66.96,5.00,533.24,0,0.00,0.00,7283.30,10196.62,0
W-0196,2026-06-29,534.46,36.62,0.00,497.84,0,0.00,0.00,7735.15,,0
W-0197,2026-03-30,500.04,2389.52,2264.27,-1889.48,0,0.00,0.00,1092.23,3.38,0
W-0197,2026-04-06,450.12,323.18,246.93,126.94,0,0.00,0.00,1318.30,37.37,0
W-0197,2026-04-13,722.74,426.36,403.32,296.38,0,0.00,0.00,428.69,7.44,0
W-0197,2026-04-20,771.91,147.94,80.86,623.97,0,0.00,0.00,280.75,24.3,0
W-0197,2026-04-27,361.13,2559.68,2559.68,-2198.55,0,0.00,0.00,2954.22,8.08,0
W-0197,2026-05-04,480.52,130.00,130.00,350.52,0,0.00,0.00,3227.35,173.78,0
W-0197,2026-05-11,538.16,86.00,86.00,452.16,0,0.00,0.00,3914.55,318.63,0
W-0197,2026-05-18,624.66,19.68,0.00,604.98,0,0.00,0.00,-243.61,,1
W-0197,2026-05-25,272.16,0.00,0.00,272.16,0,0.00,0.00,5122.05,,0
W-0197,2026-06-01,798.09,2185.00,2185.00,-1386.91,0,0.00,0.00,2532.75,8.11,0
W-0197,2026-06-08,537.50,0.00,0.00,537.50,0,0.00,0.00,6415.53,,0
W-0197,2026-06-15,477.23,91.00,91.00,386.23,0,0.00,0.00,6688.73,514.52,0
W-0197,2026-06-22,712.63,5.00,5.00,707.63,0,0.00,0.00,7675.60,10745.84,0
W-0197,2026-06-29,620.12,0.00,0.00,620.12,0,0.00,0.00,7930.33,,0
W-0198,2026-03-30,399.62,1326.76,1310.83,-927.14,0,0.00,0.00,7770.12,41.49,0
W-0198,2026-04-06,779.98,502.41,361.65,277.57,0,0.00,0.00,1833.99,35.5,0
W-0198,2026-04-13,766.74,826.12,658.80,-59.38,0,0.00,0.00,6590.59,70.03,0
W-0198,2026-04-20,577.84,349.51,318.41,228.33,0,0.00,0.00,6241.08,137.21,0
W-0198,2026-04-27,1011.47,1351.98,1179.94,-340.51,0,0.00,0.00,4122.09,24.45,0
W-0198,2026-05-04,584.83,208.83,50.00,376.00,0,0.00,0.00,8616.88,1206.36,0
W-0198,2026-05-11,592.99,388.94,290.78,204.05,0,0.00,0.00,5168.33,124.42,0
W-0198,2026-05-18,650.09,748.70,509.31,-98.61,0,0.00,0.00,4518.63,62.1,0
W-0198,2026-05-25,1022.79,100.53,57.56,922.26,0,0.00,0.00,4418.10,537.29,0
W-0198,2026-06-01,731.30,1319.84,1016.53,-588.54,0,0.00,0.00,7792.26,53.66,0
W-0198,2026-06-08,1237.60,560.33,295.07,677.27,0,0.00,0.00,3414.93,81.01,0
W-0198,2026-06-15,745.72,535.25,421.48,210.47,0,0.00,0.00,2978.68,49.47,0
W-0198,2026-06-22,1284.15,539.44,352.39,744.71,0,0.00,0.00,2475.96,49.18,0
W-0198,2026-06-29,442.76,206.28,206.28,236.48,0,0.00,0.00,11015.75,373.81,0
W-0199,2026-03-30,297.80,653.12,540.52,-355.32,1,89.74,1.99,3758.43,48.67,0
W-0199,2026-04-06,548.57,295.81,144.60,252.76,0,0.00,0.00,3471.53,168.05,0
W-0199,2026-04-13,761.20,1289.36,1188.72,-528.16,0,0.00,0.00,1896.54,11.17,0
W-0199,2026-04-20,856.59,326.44,289.36,530.15,0,0.00,0.00,2581.81,62.46,0
W-0199,2026-04-27,385.83,773.99,625.46,-388.16,0,0.00,0.00,2293.26,25.67,0
W-0199,2026-05-04,562.02,635.04,486.41,-73.02,0,0.00,0.00,1642.70,23.64,0
W-0199,2026-05-11,604.99,1200.36,1145.46,-595.37,1,31.71,1.99,3880.93,23.72,0
W-0199,2026-05-18,845.42,228.75,149.23,616.67,0,0.00,0.00,1224.59,57.44,0
W-0199,2026-05-25,556.15,767.28,530.21,-211.13,0,0.00,0.00,590.31,7.79,0
W-0199,2026-06-01,813.46,636.24,577.79,177.22,0,0.00,0.00,4767.46,57.76,0
W-0199,2026-06-08,332.38,45.88,5.00,286.50,0,0.00,0.00,6606.47,9249.06,0
W-0199,2026-06-15,481.89,1011.00,1011.00,-529.11,0,0.00,0.00,7163.95,49.6,0
W-0199,2026-06-22,650.35,138.00,138.00,512.35,0,0.00,0.00,7814.30,396.38,0
W-0199,2026-06-29,142.16,12.17,0.00,129.99,0,0.00,0.00,7956.46,,0
W-0200,2026-03-30,0.00,1885.09,1793.56,-1885.09,0,0.00,0.00,2908.26,11.35,0
W-0200,2026-04-06,945.58,397.04,348.25,548.54,0,0.00,0.00,913.69,18.37,0
W-0200,2026-04-13,628.64,622.44,578.32,6.20,0,0.00,0.00,2137.22,25.87,0
W-0200,2026-04-20,765.31,763.69,546.05,1.62,0,0.00,0.00,1373.53,17.61,0
W-0200,2026-04-27,1136.63,1880.23,1738.00,-743.60,0,0.00,0.00,1231.30,4.96,0
W-0200,2026-05-04,478.30,306.40,135.85,171.90,0,0.00,0.00,924.90,47.66,0
W-0200,2026-05-11,800.05,700.48,602.68,99.57,0,0.00,0.00,528.42,6.14,0
W-0200,2026-05-18,895.73,128.46,0.00,767.27,0,0.00,0.00,399.96,,0
W-0200,2026-05-25,488.40,467.53,386.66,20.87,0,0.00,0.00,169.69,3.07,0
W-0200,2026-06-01,797.74,1672.72,1662.61,-874.98,0,0.00,0.00,7005.25,29.49,0
W-0200,2026-06-08,946.82,220.00,220.00,726.82,1,70.92,3.55,7952.07,253.02,0
W-0200,2026-06-15,871.80,84.00,84.00,787.80,0,0.00,0.00,8823.87,735.32,0
W-0200,2026-06-22,300.82,220.00,220.00,80.82,0,0.00,0.00,9124.69,290.33,0
W-0200,2026-06-29,221.10,5.00,5.00,216.10,0,0.00,0.00,-7.29,-10.21,1
W-0201,2026-03-30,0.00,1325.34,1247.69,-1325.34,0,0.00,0.00,2078.84,11.66,0
W-0201,2026-04-06,792.28,996.40,862.49,-204.12,0,0.00,0.00,1701.87,13.81,0
W-0201,2026-04-13,770.82,507.37,374.96,263.45,0,0.00,0.00,1978.96,36.94,0
W-0201,2026-04-20,538.05,456.23,221.09,81.82,0,0.00,0.00,819.27,25.94,0
W-0201,2026-04-27,701.01,1479.64,1241.23,-778.63,0,0.00,0.00,305.82,1.72,0
W-0201,2026-05-04,376.60,903.40,808.42,-526.80,0,0.00,0.00,-18.77,-0.16,1
W-0201,2026-05-11,465.39,121.00,121.00,344.39,0,0.00,0.00,2681.61,155.13,0
W-0201,2026-05-18,304.62,0.00,0.00,304.62,0,0.00,0.00,4194.02,,0
W-0201,2026-05-25,646.49,81.00,81.00,565.49,0,0.00,0.00,4840.51,418.32,0
W-0201,2026-06-01,197.64,1370.00,1370.00,-1172.36,0,0.00,0.00,3005.61,15.36,0
W-0201,2026-06-08,686.02,220.00,220.00,466.02,0,0.00,0.00,2519.61,80.17,0
W-0201,2026-06-15,631.42,5.00,5.00,626.42,0,0.00,0.00,6355.59,8897.83,0
W-0201,2026-06-22,539.08,102.81,81.00,436.27,0,0.00,0.00,6894.67,595.84,0
W-0201,2026-06-29,622.94,0.00,0.00,622.94,0,0.00,0.00,7379.12,,0
W-0202,2026-03-30,168.61,2690.53,2499.50,-2521.92,0,0.00,0.00,385.17,1.08,0
W-0202,2026-04-06,432.33,5.06,5.06,427.27,0,0.00,0.00,545.80,755.06,0
W-0202,2026-04-13,265.16,84.86,0.00,180.30,0,0.00,0.00,-81.48,,1
W-0202,2026-04-20,500.90,62.00,62.00,438.90,0,0.00,0.00,1583.56,178.79,0
W-0202,2026-04-27,878.22,2384.00,2384.00,-1505.78,0,0.00,0.00,2374.23,6.97,0
W-0202,2026-05-04,839.65,0.00,0.00,839.65,0,0.00,0.00,3301.43,,0
W-0202,2026-05-11,242.28,0.00,0.00,242.28,1,80.28,5.62,3543.71,,0
W-0202,2026-05-18,626.26,62.00,62.00,564.26,0,0.00,0.00,4028.66,454.85,0
W-0202,2026-05-25,687.09,0.00,0.00,687.09,0,0.00,0.00,4857.06,,0
W-0202,2026-06-01,565.33,2429.63,2384.00,-1864.30,1,89.86,2.70,-137.11,-0.4,1
W-0202,2026-06-08,609.27,0.00,0.00,609.27,0,0.00,0.00,6031.66,,0
W-0202,2026-06-15,879.14,62.00,62.00,817.14,0,0.00,0.00,1954.97,220.72,0
W-0202,2026-06-22,439.75,10.00,10.00,429.75,0,0.00,0.00,7231.07,5061.75,0
W-0202,2026-06-29,292.42,27.16,0.00,265.26,0,0.00,0.00,7642.97,,0
W-0203,2026-03-30,0.00,1498.97,1397.71,-1498.97,0,0.00,0.00,4523.50,22.65,0
W-0203,2026-04-06,604.04,561.57,387.92,42.47,0,0.00,0.00,3930.74,70.93,0
