earnings_id,worker_id,work_date,employer_id,shift_type,hours_worked,gross_pay_cad,tips_cad,deductions_cad,net_pay_cad,paid_same_day,pay_method
E-010426,W-0189,2026-04-20,EMP-038,split,4.1,92.54,0.00,8.97,83.57,0,payroll_card
E-010427,W-0189,2026-04-22,EMP-039,split,5.6,126.79,0.00,11.37,115.42,0,cash
E-010428,W-0189,2026-04-23,EMP-038,split,5.4,97.62,0.00,15.35,82.27,1,direct_deposit
E-010429,W-0189,2026-04-24,EMP-024,evening,8.0,167.84,0.00,13.68,154.16,0,payroll_card
E-010430,W-0189,2026-04-29,EMP-038,night,8.3,173.67,0.00,26.47,147.20,1,etransfer
E-010431,W-0189,2026-04-30,EMP-017,night,6.1,132.10,0.00,20.93,111.17,1,cash
E-010432,W-0189,2026-05-01,EMP-038,evening,6.4,143.94,0.00,17.76,126.18,0,etransfer
E-010433,W-0189,2026-05-06,EMP-038,night,9.6,221.49,0.00,27.94,193.55,1,cash
E-010434,W-0189,2026-05-07,EMP-038,day,10.3,212.86,0.00,29.29,183.57,1,cash
E-010435,W-0189,2026-05-08,EMP-038,evening,9.7,197.27,0.00,32.83,164.44,0,cash
E-010436,W-0189,2026-05-12,EMP-038,night,5.8,134.06,0.00,18.51,115.55,0,direct_deposit
E-010437,W-0189,2026-05-13,EMP-038,night,4.0,81.73,0.00,13.86,67.87,1,cash
E-010438,W-0189,2026-05-14,EMP-040,evening,4.8,107.85,0.00,19.29,88.56,0,payroll_card
E-010439,W-0189,2026-05-15,EMP-038,day,10.3,225.25,0.00,35.65,189.60,0,direct_deposit
E-010440,W-0189,2026-05-17,EMP-038,night,8.8,200.51,0.00,31.29,169.22,1,payroll_card
E-010441,W-0189,2026-05-19,EMP-038,day,4.3,107.56,0.00,14.13,93.43,1,cash
E-010442,W-0189,2026-05-20,EMP-038,day,8.6,181.88,0.00,25.71,156.17,0,etransfer
E-010443,W-0189,2026-05-21,EMP-038,split,10.5,210.64,0.00,23.49,187.15,0,direct_deposit
E-010444,W-0189,2026-05-22,EMP-038,night,8.7,198.07,0.00,27.57,170.50,0,cash
E-010445,W-0189,2026-05-24,EMP-038,evening,7.4,168.85,0.00,17.12,151.73,0,payroll_card
E-010446,W-0189,2026-05-25,EMP-019,split,4.3,80.31,0.00,10.40,69.91,0,direct_deposit
E-010447,W-0189,2026-05-27,EMP-038,evening,10.0,178.99,0.00,29.20,149.79,0,direct_deposit
E-010448,W-0189,2026-05-28,EMP-037,night,6.3,148.14,0.00,12.24,135.90,0,direct_deposit
E-010449,W-0189,2026-05-29,EMP-038,evening,4.2,88.52,0.00,11.79,76.73,0,cash
E-010450,W-0189,2026-05-30,EMP-038,night,6.4,143.00,0.00,11.57,131.43,0,etransfer
E-010451,W-0189,2026-05-31,EMP-038,night,4.3,95.15,0.00,10.56,84.59,0,direct_deposit
E-010452,W-0189,2026-06-01,EMP-038,split,7.6,179.71,0.00,27.27,152.44,0,payroll_card
E-010453,W-0189,2026-06-02,EMP-038,evening,8.3,158.73,0.00,18.48,140.25,1,etransfer
E-010454,W-0189,2026-06-03,EMP-038,night,7.7,139.17,0.00,14.12,125.05,1,cash
E-010455,W-0189,2026-06-04,EMP-017,split,10.2,194.42,0.00,29.59,164.83,1,etransfer
E-010456,W-0189,2026-06-07,EMP-038,day,4.2,94.65,0.00,8.51,86.14,0,cash
E-010457,W-0189,2026-06-09,EMP-011,evening,10.4,225.59,0.00,39.36,186.23,1,direct_deposit
E-010458,W-0189,2026-06-10,EMP-038,night,6.1,140.19,0.00,11.67,128.52,0,direct_deposit
E-010459,W-0189,2026-06-11,EMP-038,split,7.8,173.94,0.00,15.37,158.57,0,direct_deposit
E-010460,W-0189,2026-06-12,EMP-038,day,7.7,148.11,0.00,21.44,126.67,1,cash
E-010461,W-0189,2026-06-15,EMP-006,day,10.0,212.05,0.00,18.15,193.90,1,payroll_card
E-010462,W-0189,2026-06-16,EMP-013,day,5.8,119.54,0.00,21.02,98.52,0,payroll_card
E-010463,W-0189,2026-06-17,EMP-038,evening,8.4,195.39,0.00,24.43,170.96,0,payroll_card
E-010464,W-0189,2026-06-19,EMP-038,evening,6.7,141.56,0.00,22.57,118.99,1,etransfer
E-010465,W-0189,2026-06-21,EMP-038,night,8.2,141.89,0.00,21.55,120.34,0,payroll_card
E-010466,W-0189,2026-06-22,EMP-038,day,9.5,216.39,0.00,32.60,183.79,1,direct_deposit
E-010467,W-0189,2026-06-25,EMP-038,evening,9.3,200.09,0.00,16.86,183.23,1,direct_deposit
E-010468,W-0189,2026-06-26,EMP-038,day,4.9,108.30,0.00,16.08,92.22,0,cash
E-010469,W-0189,2026-06-27,EMP-038,day,8.5,203.65,0.00,22.03,181.62,0,cash
E-010470,W-0189,2026-06-28,EMP-038,night,10.5,238.40,0.00,42.17,196.23,0,cash
E-010471,W-0189,2026-06-29,EMP-038,evening,6.5,146.74,0.00,24.65,122.09,1,etransfer
E-010472,W-0189,2026-06-30,EMP-038,night,5.5,136.69,0.00,20.43,116.26,1,direct_deposit
E-010473,W-0190,2026-04-01,EMP-016,day,7.2,153.59,22.21,17.48,158.32,1,cash
E-010474,W-0190,2026-04-02,EMP-016,evening,5.2,97.13,16.09,13.05,100.17,1,cash
E-010475,W-0190,2026-04-06,EMP-025,night,7.6,149.87,26.48,13.09,163.26,0,payroll_card
E-010476,W-0190,2026-04-07,EMP-016,day,8.5,163.54,35.63,23.44,175.73,1,cash
E-010477,W-0190,2026-04-08,EMP-016,night,10.3,186.10,21.67,19.68,188.09,0,cash
E-010478,W-0190,2026-04-09,EMP-016,evening,6.4,159.05,40.67,28.07,171.65,1,payroll_card
E-010479,W-0190,2026-04-10,EMP-016,split,6.2,132.25,32.41,17.70,146.96,0,etransfer
E-010480,W-0190,2026-04-12,EMP-016,day,6.9,157.22,18.81,19.86,156.17,1,etransfer
E-010481,W-0190,2026-04-14,EMP-016,night,9.3,215.27,40.67,37.30,218.64,0,etransfer
E-010482,W-0190,2026-04-15,EMP-016,evening,9.9,180.80,34.90,21.53,194.17,1,direct_deposit
E-010483,W-0190,2026-04-16,EMP-016,evening,6.0,118.69,22.62,10.36,130.95,0,etransfer
E-010484,W-0190,2026-04-17,EMP-016,night,5.4,117.36,14.18,14.33,117.21,0,cash
E-010485,W-0190,2026-04-19,EMP-016,evening,7.3,164.32,21.37,22.74,162.95,1,etransfer
E-010486,W-0190,2026-04-20,EMP-016,split,6.8,177.22,39.84,28.32,188.74,0,etransfer
E-010487,W-0190,2026-04-21,EMP-016,day,9.6,216.86,40.03,36.14,220.75,0,payroll_card
E-010488,W-0190,2026-04-22,EMP-016,split,6.3,158.70,16.54,12.87,162.37,1,direct_deposit
E-010489,W-0190,2026-04-24,EMP-016,day,5.6,86.05,20.73,6.97,99.81,1,payroll_card
E-010490,W-0190,2026-04-27,EMP-016,day,6.1,121.44,15.64,18.75,118.33,0,direct_deposit
E-010491,W-0190,2026-04-28,EMP-016,evening,6.2,132.72,32.82,17.34,148.20,0,cash
E-010492,W-0190,2026-04-29,EMP-001,split,10.1,221.07,20.59,38.37,203.29,1,cash
E-010493,W-0190,2026-04-30,EMP-016,day,10.1,156.90,33.43,13.71,176.62,1,cash
E-010494,W-0190,2026-05-04,EMP-016,night,5.3,111.21,15.55,11.77,114.99,0,cash
E-010495,W-0190,2026-05-05,EMP-016,day,8.9,184.00,32.88,30.31,186.57,1,direct_deposit
E-010496,W-0190,2026-05-07,EMP-040,split,9.9,259.76,21.05,29.73,251.08,0,etransfer
E-010497,W-0190,2026-05-08,EMP-016,evening,9.6,221.16,21.92,33.01,210.07,0,payroll_card
E-010498,W-0190,2026-05-10,EMP-016,split,7.4,176.80,35.62,24.35,188.07,0,cash
E-010499,W-0190,2026-05-12,EMP-027,day,10.1,199.64,30.87,28.90,201.61,0,payroll_card
E-010500,W-0190,2026-05-13,EMP-014,evening,9.3,177.65,45.16,15.86,206.95,1,payroll_card
E-010501,W-0190,2026-05-14,EMP-016,split,7.6,129.90,12.62,19.78,122.74,1,cash
E-010502,W-0190,2026-05-15,EMP-016,split,8.6,161.00,35.82,22.34,174.48,1,payroll_card
E-010503,W-0190,2026-05-16,EMP-016,night,5.6,127.74,30.75,18.31,140.18,1,cash
E-010504,W-0190,2026-05-18,EMP-016,split,4.4,90.74,20.86,12.63,98.97,0,etransfer
E-010505,W-0190,2026-05-19,EMP-016,split,5.7,95.93,17.94,10.40,103.47,1,cash
E-010506,W-0190,2026-05-20,EMP-016,split,10.4,195.37,33.82,27.93,201.26,1,etransfer
E-010507,W-0190,2026-05-21,EMP-016,split,5.0,96.96,11.02,11.01,96.97,1,direct_deposit
E-010508,W-0190,2026-05-22,EMP-016,split,7.2,155.84,16.38,25.53,146.69,1,cash
E-010509,W-0190,2026-05-23,EMP-016,evening,5.2,92.44,20.57,11.95,101.06,0,direct_deposit
E-010510,W-0190,2026-05-25,EMP-016,evening,7.7,156.48,17.52,26.47,147.53,0,direct_deposit
E-010511,W-0190,2026-05-26,EMP-016,split,9.6,202.29,47.59,32.81,217.07,0,cash
E-010512,W-0190,2026-05-27,EMP-016,night,5.3,149.63,23.00,22.51,150.12,1,payroll_card
E-010513,W-0190,2026-05-28,EMP-016,split,7.3,128.62,13.04,14.70,126.96,0,etransfer
E-010514,W-0190,2026-05-29,EMP-040,evening,5.3,137.30,32.96,20.48,149.78,0,cash
E-010515,W-0190,2026-05-30,EMP-009,day,7.2,151.43,24.77,18.39,157.81,0,etransfer
E-010516,W-0190,2026-06-03,EMP-016,evening,6.8,147.55,37.61,13.74,171.42,0,cash
E-010517,W-0190,2026-06-04,EMP-016,evening,9.9,194.78,23.91,19.80,198.89,0,cash
E-010518,W-0190,2026-06-05,EMP-016,night,10.5,208.00,49.12,20.26,236.86,0,direct_deposit
E-010519,W-0190,2026-06-08,EMP-016,day,6.2,110.49,25.88,13.04,123.33,0,direct_deposit
E-010520,W-0190,2026-06-09,EMP-030,evening,5.8,127.01,14.70,14.77,126.94,1,payroll_card
E-010521,W-0190,2026-06-11,EMP-016,evening,7.0,161.34,25.81,23.76,163.39,0,etransfer
E-010522,W-0190,2026-06-12,EMP-016,evening,10.0,223.72,19.96,39.90,203.78,1,etransfer
E-010523,W-0190,2026-06-15,EMP-016,evening,6.0,121.16,26.02,17.29,129.89,0,etransfer
E-010524,W-0190,2026-06-16,EMP-020,split,10.4,238.96,25.76,37.24,227.48,0,etransfer
E-010525,W-0190,2026-06-17,EMP-016,night,4.5,97.10,12.48,13.90,95.68,0,cash
E-010526,W-0190,2026-06-18,EMP-016,evening,10.2,191.72,32.21,16.65,207.28,1,cash
E-010527,W-0190,2026-06-22,EMP-016,evening,9.2,203.44,50.62,17.05,237.01,1,direct_deposit
E-010528,W-0190,2026-06-23,EMP-031,evening,8.4,169.02,39.30,16.86,191.46,0,payroll_card
E-010529,W-0190,2026-06-24,EMP-016,night,4.3,95.12,16.35,7.87,103.60,0,cash
E-010530,W-0190,2026-06-25,EMP-016,day,4.0,71.50,14.07,11.73,73.84,1,etransfer
E-010531,W-0190,2026-06-26,EMP-016,day,6.7,157.10,14.58,23.12,148.56,0,direct_deposit
E-010532,W-0190,2026-06-29,EMP-016,day,8.4,147.57,37.16,14.68,170.05,1,cash
E-010533,W-0190,2026-06-30,EMP-016,night,10.5,182.91,22.69,27.20,178.40,1,payroll_card
E-010534,W-0191,2026-04-01,EMP-018,split,9.2,175.76,7.22,20.20,162.78,0,payroll_card
E-010535,W-0191,2026-04-02,EMP-018,night,8.0,109.56,11.35,12.44,108.47,0,cash
E-010536,W-0191,2026-04-03,EMP-003,night,9.8,152.19,16.60,14.57,154.22,0,etransfer
E-010537,W-0191,2026-04-04,EMP-018,day,5.2,93.15,4.05,10.16,87.04,1,cash
E-010538,W-0191,2026-04-06,EMP-018,split,5.9,97.09,4.88,9.51,92.46,0,payroll_card
E-010539,W-0191,2026-04-07,EMP-018,night,6.7,84.87,7.55,13.76,78.66,0,cash
E-010540,W-0191,2026-04-10,EMP-029,day,8.6,130.05,6.67,23.15,113.57,0,etransfer
E-010541,W-0191,2026-04-11,EMP-018,night,4.1,56.65,5.64,9.73,52.56,0,payroll_card
E-010542,W-0191,2026-04-12,EMP-018,split,10.1,170.40,20.46,18.34,172.52,1,payroll_card
E-010543,W-0191,2026-04-13,EMP-018,split,6.6,80.84,5.97,8.34,78.47,0,payroll_card
E-010544,W-0191,2026-04-14,EMP-018,night,9.0,155.81,14.66,14.70,155.77,0,etransfer
E-010545,W-0191,2026-04-15,EMP-018,night,6.7,61.31,7.12,11.01,57.42,1,payroll_card
E-010546,W-0191,2026-04-17,EMP-018,split,5.5,71.78,2.92,8.78,65.92,0,payroll_card
E-010547,W-0191,2026-04-21,EMP-018,day,8.3,145.87,6.95,20.25,132.57,0,payroll_card
E-010548,W-0191,2026-04-22,EMP-018,day,9.8,178.23,13.87,27.58,164.52,0,payroll_card
E-010549,W-0191,2026-04-23,EMP-039,night,9.0,146.75,7.20,12.86,141.09,0,direct_deposit
E-010550,W-0191,2026-04-24,EMP-018,night,7.8,121.24,4.96,13.79,112.41,0,etransfer
E-010551,W-0191,2026-04-26,EMP-018,evening,9.0,133.81,16.84,13.48,137.17,1,cash
E-010552,W-0191,2026-04-28,EMP-018,night,4.6,66.63,5.01,9.32,62.32,1,direct_deposit
E-010553,W-0191,2026-04-29,EMP-013,night,7.5,118.26,11.13,19.90,109.49,0,cash
E-010554,W-0191,2026-04-30,EMP-018,split,4.3,50.83,3.93,7.01,47.75,0,payroll_card
E-010555,W-0191,2026-05-01,EMP-018,evening,8.9,140.05,13.54,18.42,135.17,1,etransfer
E-010556,W-0191,2026-05-02,EMP-018,evening,7.0,125.62,9.05,15.72,118.95,1,etransfer
E-010557,W-0191,2026-05-04,EMP-018,split,7.0,89.14,9.71,10.46,88.39,0,cash
E-010558,W-0191,2026-05-06,EMP-032,split,8.7,142.68,17.46,23.85,136.29,1,payroll_card
E-010559,W-0191,2026-05-07,EMP-018,day,8.8,141.05,14.42,19.27,136.20,0,payroll_card
E-010560,W-0191,2026-05-08,EMP-018,split,10.3,133.17,10.85,17.02,127.00,0,cash
E-010561,W-0191,2026-05-10,EMP-018,night,5.6,99.43,5.03,17.23,87.23,0,direct_deposit
E-010562,W-0191,2026-05-11,EMP-018,split,5.8,110.18,10.19,16.42,103.95,0,direct_deposit
E-010563,W-0191,2026-05-12,EMP-018,split,4.4,66.67,5.05,6.46,65.26,1,payroll_card
E-010564,W-0191,2026-05-13,EMP-038,split,9.4,166.88,19.94,22.57,164.25,0,direct_deposit
E-010565,W-0191,2026-05-17,EMP-018,night,9.0,140.55,11.85,14.71,137.69,1,direct_deposit
E-010566,W-0191,2026-05-18,EMP-018,split,10.0,173.39,16.97,30.72,159.64,0,direct_deposit
E-010567,W-0191,2026-05-19,EMP-029,day,8.8,125.54,10.71,15.38,120.87,0,cash
E-010568,W-0191,2026-05-20,EMP-018,night,10.3,137.11,14.54,13.29,138.36,1,direct_deposit
E-010569,W-0191,2026-05-22,EMP-018,evening,7.5,103.88,12.97,16.32,100.53,1,direct_deposit
E-010570,W-0191,2026-05-25,EMP-018,day,4.5,66.14,8.27,8.18,66.23,0,cash
E-010571,W-0191,2026-05-27,EMP-018,night,5.5,79.74,6.97,13.49,73.22,0,etransfer
E-010572,W-0191,2026-05-28,EMP-018,day,4.5,81.30,4.30,6.54,79.06,0,direct_deposit
E-010573,W-0191,2026-05-29,EMP-018,night,7.9,113.18,6.82,12.68,107.32,0,etransfer
E-010574,W-0191,2026-06-01,EMP-018,evening,9.6,145.21,9.00,11.83,142.38,1,direct_deposit
E-010575,W-0191,2026-06-03,EMP-018,day,5.2,55.21,5.62,5.26,55.57,0,direct_deposit
E-010576,W-0191,2026-06-05,EMP-018,evening,8.9,168.87,14.67,18.76,164.78,0,cash
E-010577,W-0191,2026-06-09,EMP-018,evening,4.4,47.74,2.71,4.45,46.00,0,direct_deposit
E-010578,W-0191,2026-06-11,EMP-018,day,8.1,116.94,15.09,17.81,114.22,0,etransfer
E-010579,W-0191,2026-06-12,EMP-018,evening,7.2,117.60,10.46,13.18,114.88,0,direct_deposit
E-010580,W-0191,2026-06-15,EMP-039,evening,4.6,75.46,6.95,9.67,72.74,0,etransfer
E-010581,W-0191,2026-06-17,EMP-018,evening,7.8,116.96,8.47,17.63,107.80,0,cash
E-010582,W-0191,2026-06-18,EMP-018,split,6.4,118.32,14.51,14.44,118.39,0,cash
E-010583,W-0191,2026-06-19,EMP-018,night,5.3,91.31,3.81,9.18,85.94,0,direct_deposit
E-010584,W-0191,2026-06-20,EMP-018,evening,9.0,181.71,22.07,26.31,177.47,0,cash
E-010585,W-0191,2026-06-23,EMP-018,day,4.6,77.21,5.99,11.52,71.68,0,cash
E-010586,W-0191,2026-06-24,EMP-018,day,8.7,121.10,6.83,21.09,106.84,0,etransfer
E-010587,W-0191,2026-06-26,EMP-034,night,5.0,81.89,9.25,9.97,81.17,1,etransfer
E-010588,W-0191,2026-06-29,EMP-018,night,6.5,97.00,7.61,13.16,91.45,1,etransfer
E-010589,W-0191,2026-06-30,EMP-018,split,6.2,94.35,10.41,13.10,91.66,0,direct_deposit
E-010590,W-0192,2026-04-04,EMP-019,night,6.2,180.71,32.29,18.10,194.90,1,cash
E-010591,W-0192,2026-04-08,EMP-019,night,4.7,141.24,13.57,13.92,140.89,1,cash
E-010592,W-0192,2026-04-10,EMP-019,evening,6.3,127.71,23.03,13.02,137.72,1,etransfer
E-010593,W-0192,2026-04-11,EMP-019,split,8.1,216.51,26.40,34.40,208.51,1,etransfer
E-010594,W-0192,2026-04-12,EMP-019,split,4.8,92.71,11.36,9.20,94.87,1,etransfer
E-010595,W-0192,2026-04-13,EMP-019,evening,6.6,160.07,16.66,24.10,152.63,1,direct_deposit
E-010596,W-0192,2026-04-14,EMP-022,split,4.9,150.13,20.80,20.45,150.48,1,payroll_card
E-010597,W-0192,2026-04-15,EMP-028,day,7.9,243.83,33.98,24.85,252.96,1,payroll_card
E-010598,W-0192,2026-04-16,EMP-019,day,7.8,186.98,22.85,19.36,190.47,1,direct_deposit
E-010599,W-0192,2026-04-18,EMP-019,night,10.5,222.42,18.67,18.11,222.98,1,payroll_card
E-010600,W-0192,2026-04-19,EMP-019,evening,8.8,268.25,26.99,43.35,251.89,1,etransfer
E-010601,W-0192,2026-04-20,EMP-019,night,6.1,134.28,15.14,24.05,125.37,1,etransfer
E-010602,W-0192,2026-04-23,EMP-019,evening,5.2,87.85,6.25,10.05,84.05,1,cash
E-010603,W-0192,2026-04-25,EMP-019,day,8.7,179.12,26.69,25.95,179.86,1,payroll_card
E-010604,W-0192,2026-04-26,EMP-019,evening,5.1,168.39,20.52,17.07,171.84,1,cash
E-010605,W-0192,2026-04-27,EMP-019,day,6.2,165.89,19.65,14.60,170.94,1,direct_deposit
E-010606,W-0192,2026-04-28,EMP-019,day,4.6,130.17,14.40,14.81,129.76,1,etransfer
E-010607,W-0192,2026-04-30,EMP-018,day,5.2,148.27,24.45,16.33,156.39,1,etransfer
E-010608,W-0192,2026-05-03,EMP-022,split,9.0,246.14,24.99,34.87,236.26,1,direct_deposit
E-010609,W-0192,2026-05-04,EMP-019,day,10.1,279.87,21.85,33.00,268.72,1,payroll_card
E-010610,W-0192,2026-05-06,EMP-019,day,9.7,245.47,38.62,34.13,249.96,1,etransfer
E-010611,W-0192,2026-05-07,EMP-016,evening,7.6,205.62,22.29,32.02,195.89,1,cash
E-010612,W-0192,2026-05-08,EMP-019,split,5.1,139.23,22.93,18.76,143.40,1,payroll_card
E-010613,W-0192,2026-05-09,EMP-019,night,4.1,86.72,6.78,12.53,80.97,1,direct_deposit
E-010614,W-0192,2026-05-12,EMP-019,night,6.9,146.58,19.88,18.29,148.17,1,etransfer
E-010615,W-0192,2026-05-16,EMP-019,evening,7.6,188.50,18.47,18.28,188.69,1,cash
E-010616,W-0192,2026-05-18,EMP-019,night,5.0,118.34,11.90,18.18,112.06,1,payroll_card
E-010617,W-0192,2026-05-20,EMP-019,split,6.9,191.56,26.37,20.59,197.34,1,etransfer
E-010618,W-0192,2026-05-21,EMP-019,day,10.1,242.24,23.18,30.35,235.07,1,etransfer
E-010619,W-0192,2026-05-22,EMP-035,day,8.3,164.46,18.61,17.98,165.09,1,cash
E-010620,W-0192,2026-05-23,EMP-019,evening,9.4,191.99,35.61,20.74,206.86,1,direct_deposit
E-010621,W-0192,2026-05-24,EMP-019,evening,4.1,125.65,18.42,21.19,122.88,1,etransfer
E-010622,W-0192,2026-05-25,EMP-019,evening,7.7,231.76,44.00,30.19,245.57,1,cash
E-010623,W-0192,2026-05-27,EMP-019,split,5.3,109.64,17.75,11.66,115.73,1,cash
E-010624,W-0192,2026-05-29,EMP-019,day,7.5,192.19,32.31,26.56,197.94,1,etransfer
E-010625,W-0192,2026-05-31,EMP-019,day,9.1,215.62,15.99,29.61,202.00,1,cash
E-010626,W-0192,2026-06-01,EMP-019,evening,4.2,93.21,13.48,8.36,98.33,1,direct_deposit
E-010627,W-0192,2026-06-02,EMP-019,split,6.4,246.22,20.91,22.57,244.56,1,etransfer
E-010628,W-0192,2026-06-07,EMP-019,day,4.5,76.85,14.37,7.43,83.79,1,payroll_card
E-010629,W-0192,2026-06-08,EMP-019,day,10.4,260.28,39.39,37.09,262.58,1,etransfer
E-010630,W-0192,2026-06-10,EMP-019,night,5.6,122.90,19.60,20.43,122.07,1,etransfer
E-010631,W-0192,2026-06-15,EMP-032,day,9.2,225.93,27.33,30.94,222.32,1,cash
E-010632,W-0192,2026-06-17,EMP-019,night,5.4,124.22,15.63,20.15,119.70,1,cash
E-010633,W-0192,2026-06-18,EMP-019,evening,9.9,240.96,16.14,37.75,219.35,1,payroll_card
E-010634,W-0192,2026-06-19,EMP-019,evening,4.4,114.00,13.44,15.42,112.02,1,etransfer
E-010635,W-0192,2026-06-20,EMP-019,night,8.9,200.84,34.78,16.59,219.03,1,direct_deposit
E-010636,W-0192,2026-06-21,EMP-019,night,10.4,178.59,28.92,31.26,176.25,1,etransfer
E-010637,W-0192,2026-06-24,EMP-019,night,9.2,223.80,26.27,23.30,226.77,1,payroll_card
E-010638,W-0192,2026-06-27,EMP-019,day,4.2,111.25,20.80,15.03,117.02,1,direct_deposit
E-010639,W-0192,2026-06-28,EMP-019,split,7.9,194.91,13.59,21.71,186.79,1,direct_deposit
E-010640,W-0192,2026-06-30,EMP-019,split,4.8,136.47,18.87,18.51,136.83,1,cash
E-010641,W-0193,2026-04-01,EMP-011,evening,5.9,121.69,1.52,19.49,103.72,0,etransfer
E-010642,W-0193,2026-04-02,EMP-011,split,6.3,156.64,2.81,27.32,132.13,0,cash
E-010643,W-0193,2026-04-03,EMP-011,split,5.3,124.96,1.82,14.63,112.15,0,direct_deposit
E-010644,W-0193,2026-04-06,EMP-011,night,9.3,235.26,3.96,41.60,197.62,1,payroll_card
E-010645,W-0193,2026-04-08,EMP-011,day,9.2,195.58,4.56,21.46,178.68,0,etransfer
E-010646,W-0193,2026-04-09,EMP-023,day,6.2,167.59,3.10,19.71,150.98,0,payroll_card
E-010647,W-0193,2026-04-10,EMP-025,split,5.6,131.53,1.23,15.13,117.63,0,direct_deposit
E-010648,W-0193,2026-04-11,EMP-009,evening,7.8,214.65,2.11,35.24,181.52,0,cash
E-010649,W-0193,2026-04-14,EMP-011,split,9.7,203.90,1.97,16.88,188.99,0,direct_deposit
E-010650,W-0193,2026-04-15,EMP-011,day,9.9,230.42,5.00,36.63,198.79,0,payroll_card
E-010651,W-0193,2026-04-16,EMP-011,day,4.9,99.75,2.54,12.48,89.81,0,direct_deposit
E-010652,W-0193,2026-04-18,EMP-011,night,6.5,158.64,2.09,23.49,137.24,0,etransfer
E-010653,W-0193,2026-04-22,EMP-017,night,5.9,138.19,2.04,13.39,126.84,0,payroll_card
E-010654,W-0193,2026-04-24,EMP-011,evening,6.4,148.87,3.55,12.74,139.68,0,cash
E-010655,W-0193,2026-04-27,EMP-011,split,7.9,198.52,3.50,26.17,175.85,0,cash
E-010656,W-0193,2026-04-28,EMP-011,day,4.3,101.13,1.95,8.21,94.87,1,direct_deposit
E-010657,W-0193,2026-04-30,EMP-011,evening,8.5,250.15,5.92,27.94,228.13,0,payroll_card
E-010658,W-0193,2026-05-01,EMP-006,day,6.7,145.84,1.53,25.78,121.59,0,cash
E-010659,W-0193,2026-05-02,EMP-024,evening,5.1,136.43,1.25,15.53,122.15,1,cash
E-010660,W-0193,2026-05-03,EMP-011,evening,5.8,137.25,2.26,17.34,122.17,0,etransfer
E-010661,W-0193,2026-05-04,EMP-011,split,4.8,141.61,2.51,12.02,132.10,1,cash
E-010662,W-0193,2026-05-05,EMP-011,split,4.3,117.08,1.29,12.19,106.18,0,etransfer
E-010663,W-0193,2026-05-07,EMP-011,split,7.8,171.36,2.83,15.36,158.83,0,payroll_card
E-010664,W-0193,2026-05-12,EMP-031,day,4.6,121.38,2.81,20.85,103.34,0,direct_deposit
E-010665,W-0193,2026-05-13,EMP-011,evening,9.1,249.69,4.09,27.39,226.39,1,etransfer
E-010666,W-0193,2026-05-14,EMP-014,day,8.8,196.26,4.33,34.44,166.15,0,direct_deposit
E-010667,W-0193,2026-05-15,EMP-029,evening,9.4,225.52,4.42,21.61,208.33,0,payroll_card
E-010668,W-0193,2026-05-18,EMP-011,night,5.5,134.37,2.40,12.57,124.20,0,cash
E-010669,W-0193,2026-05-20,EMP-011,split,6.1,146.46,1.48,23.44,124.50,0,etransfer
E-010670,W-0193,2026-05-21,EMP-011,day,4.9,102.56,2.29,9.23,95.62,0,etransfer
E-010671,W-0193,2026-05-22,EMP-011,night,5.2,112.59,2.36,11.35,103.60,0,etransfer
E-010672,W-0193,2026-05-25,EMP-023,split,8.4,197.60,3.16,16.68,184.08,0,cash
E-010673,W-0193,2026-05-29,EMP-006,day,8.9,240.77,3.20,41.49,202.48,1,cash
E-010674,W-0193,2026-06-02,EMP-011,split,5.9,144.95,3.52,23.36,125.11,0,payroll_card
E-010675,W-0193,2026-06-03,EMP-011,split,4.1,90.28,2.04,14.70,77.62,0,cash
E-010676,W-0193,2026-06-04,EMP-011,evening,7.8,178.55,3.54,23.13,158.96,1,direct_deposit
E-010677,W-0193,2026-06-06,EMP-011,evening,10.4,236.81,4.49,20.39,220.91,0,payroll_card
E-010678,W-0193,2026-06-07,EMP-011,evening,8.5,210.72,3.05,20.76,193.01,0,etransfer
E-010679,W-0193,2026-06-08,EMP-011,night,8.1,185.42,3.62,26.11,162.93,0,payroll_card
E-010680,W-0193,2026-06-09,EMP-011,split,7.1,150.33,2.77,26.85,126.25,0,direct_deposit
E-010681,W-0193,2026-06-10,EMP-011,split,6.0,135.69,3.35,23.77,115.27,0,payroll_card
E-010682,W-0193,2026-06-11,EMP-011,evening,4.9,118.79,2.81,18.25,103.35,1,cash
E-010683,W-0193,2026-06-14,EMP-011,night,9.4,194.36,5.02,31.46,167.92,0,direct_deposit
E-010684,W-0193,2026-06-15,EMP-011,night,5.8,124.33,2.68,10.00,117.01,1,payroll_card
E-010685,W-0193,2026-06-17,EMP-035,evening,10.2,273.29,4.47,22.14,255.62,0,cash
E-010686,W-0193,2026-06-19,EMP-034,day,5.7,126.19,2.15,19.84,108.50,0,etransfer
E-010687,W-0193,2026-06-21,EMP-011,night,4.4,122.87,1.09,21.82,102.14,1,payroll_card
E-010688,W-0193,2026-06-22,EMP-029,split,7.2,149.38,1.54,25.21,125.71,1,etransfer
E-010689,W-0193,2026-06-23,EMP-011,night,4.7,105.84,1.06,16.80,90.10,0,cash
E-010690,W-0193,2026-06-24,EMP-011,split,5.6,144.68,1.52,17.92,128.28,0,etransfer
E-010691,W-0193,2026-06-25,EMP-011,evening,5.0,106.94,1.58,10.62,97.90,0,etransfer
