txn_id,worker_id,txn_ts,direction,amount_cad,category,merchant_type,channel,is_essential,running_balance_cad,notes
T-0030389,W-0212,2026-05-06T07:02:00,debit,44.27,entertainment,streaming_leisure,prepaid,0,3535.43,
T-0030390,W-0212,2026-05-06T09:14:00,debit,11.90,personal_care,pharmacy_retail,cash,0,3523.53,
T-0030286,W-0212,2026-05-06T11:58:00,credit,103.71,income,employer_payroll,payroll_card,0,3685.90,linked_earnings_id=E-011729
T-0030391,W-0212,2026-05-06T22:45:00,debit,14.88,misc,general,debit,0,3508.65,
T-0030287,W-0212,2026-05-07T10:19:00,credit,111.18,income,employer_payroll,direct_deposit,0,3797.08,linked_earnings_id=E-011730
T-0030393,W-0212,2026-05-07T18:56:00,debit,26.34,transit,transit_fuel,prepaid,1,3472.86,
T-0030392,W-0212,2026-05-07T19:41:00,debit,9.45,transit,transit_fuel,debit,1,3499.20,
T-0030394,W-0212,2026-05-08T21:34:00,debit,16.59,personal_care,pharmacy_retail,cash,0,3456.27,
T-0030395,W-0212,2026-05-09T14:00:00,debit,35.10,cash_withdrawal,atm,cash,0,3421.17,
T-0030288,W-0212,2026-05-10T09:15:00,credit,111.85,income,employer_payroll,etransfer,0,3908.93,linked_earnings_id=E-011731
T-0030329,W-0212,2026-05-10T09:52:00,debit,146.00,utilities,utilities,debit,1,6691.32,obligation_id=O-00822
T-0030326,W-0212,2026-05-10T10:07:00,debit,68.00,phone,mobile_phone,debit,1,7051.32,obligation_id=O-00821
T-0030397,W-0212,2026-05-10T18:24:00,debit,63.95,groceries,grocery,cash,1,3288.86,
T-0030396,W-0212,2026-05-10T22:15:00,debit,68.36,childcare,childcare,etransfer,1,3352.81,
T-0030398,W-0212,2026-05-11T08:26:00,debit,66.99,cash_withdrawal,atm,cash,0,3221.87,
T-0030399,W-0212,2026-05-11T11:25:00,debit,36.90,entertainment,streaming_leisure,etransfer,0,3184.97,
T-0030289,W-0212,2026-05-11T20:28:00,credit,176.53,income,employer_payroll,etransfer,0,4085.46,linked_earnings_id=E-011732
T-0030400,W-0212,2026-05-11T21:32:00,debit,76.77,transit,transit_fuel,cash,1,3108.20,
T-0030290,W-0212,2026-05-12T20:41:00,credit,231.35,income,employer_payroll,direct_deposit,0,4316.81,linked_earnings_id=E-011733
T-0030402,W-0212,2026-05-13T10:48:00,debit,55.19,cash_withdrawal,atm,cash,0,2880.93,
T-0030401,W-0212,2026-05-13T14:34:00,debit,172.08,debt_payment,loan_credit,cash,1,2936.12,
T-0030404,W-0212,2026-05-14T16:29:00,debit,39.96,groceries,grocery,cash,1,2807.43,
T-0030403,W-0212,2026-05-14T21:23:00,debit,33.54,childcare,childcare,cash,1,2847.39,
T-0030405,W-0212,2026-05-15T07:16:00,debit,275.29,remittance,money_transfer,cash,1,2532.14,
T-0030406,W-0212,2026-05-15T09:49:00,debit,80.52,clothing,retail,etransfer,0,2451.62,
T-0030293,W-0212,2026-05-15T20:36:00,credit,117.02,income,employer_payroll,cash,0,4658.26,linked_earnings_id=E-011736
T-0030291,W-0212,2026-05-16T08:48:00,credit,110.84,income,employer_payroll,etransfer,0,4427.65,linked_earnings_id=E-011734
T-0030407,W-0212,2026-05-16T19:44:00,debit,77.36,groceries,grocery,cash,1,2374.26,
T-0030292,W-0212,2026-05-17T08:02:00,credit,113.59,income,employer_payroll,payroll_card,0,4541.24,linked_earnings_id=E-011735
T-0030409,W-0212,2026-05-17T14:49:00,debit,49.34,transit,transit_fuel,prepaid,1,2257.58,
T-0030410,W-0212,2026-05-17T15:49:00,debit,122.73,cash_withdrawal,atm,cash,0,2134.85,
T-0030408,W-0212,2026-05-17T21:37:00,debit,67.34,childcare,childcare,cash,1,2306.92,
T-0030295,W-0212,2026-05-18T18:04:00,credit,199.69,income,employer_payroll,payroll_card,0,5024.31,linked_earnings_id=E-011738
T-0030411,W-0212,2026-05-19T16:36:00,debit,34.87,food_out,restaurant_cafe,cash,0,2099.98,
T-0030296,W-0212,2026-05-20T08:09:00,credit,148.73,income,employer_payroll,direct_deposit,0,5173.04,linked_earnings_id=E-011739
T-0030412,W-0212,2026-05-20T13:58:00,debit,16.52,food_out,restaurant_cafe,cash,0,2083.46,
T-0030294,W-0212,2026-05-21T08:46:00,credit,166.36,income,employer_payroll,direct_deposit,0,4824.62,linked_earnings_id=E-011737
T-0030413,W-0212,2026-05-21T18:53:00,debit,37.83,groceries,grocery,debit,1,2045.63,
T-0030414,W-0212,2026-05-22T10:37:00,debit,82.81,groceries,grocery,cash,1,1962.82,
T-0030416,W-0212,2026-05-23T10:19:00,debit,48.29,groceries,grocery,prepaid,1,1870.52,
T-0030417,W-0212,2026-05-23T16:10:00,debit,54.39,entertainment,streaming_leisure,prepaid,0,1816.13,
T-0030415,W-0212,2026-05-23T21:21:00,debit,44.01,transit,transit_fuel,etransfer,1,1918.81,
T-0030332,W-0212,2026-05-24T07:08:00,debit,206.00,debt_payment,installment_/_loan_payment,debit,1,6133.32,obligation_id=O-00823
T-0030298,W-0212,2026-05-24T10:46:00,credit,137.85,income,employer_payroll,etransfer,0,5485.81,linked_earnings_id=E-011741
T-0030418,W-0212,2026-05-24T22:13:00,debit,5.39,transit,transit_fuel,etransfer,1,1810.74,
T-0030297,W-0212,2026-05-25T08:08:00,credit,174.92,income,employer_payroll,payroll_card,0,5347.96,linked_earnings_id=E-011740
T-0030419,W-0212,2026-05-25T09:40:00,debit,48.55,groceries,grocery,prepaid,1,1762.19,
T-0030420,W-0212,2026-05-25T12:17:00,debit,35.00,transit,transit_fuel,prepaid,1,1727.19,
T-0030421,W-0212,2026-05-25T17:16:00,debit,38.46,entertainment,streaming_leisure,prepaid,0,1688.73,
T-0030300,W-0212,2026-05-27T17:55:00,credit,88.71,income,employer_payroll,payroll_card,0,5700.61,linked_earnings_id=E-011743
T-0030422,W-0212,2026-05-27T18:22:00,debit,29.96,misc,general,cash,0,1658.77,
T-0030423,W-0212,2026-05-28T21:21:00,debit,49.44,misc,general,prepaid,0,1609.33,
T-0030301,W-0212,2026-05-29T10:06:00,credit,137.28,income,employer_payroll,payroll_card,0,5837.89,linked_earnings_id=E-011744
T-0030424,W-0212,2026-05-29T17:36:00,debit,62.10,groceries,grocery,etransfer,1,1547.23,
T-0030299,W-0212,2026-05-30T10:30:00,credit,126.09,income,employer_payroll,cash,0,5611.90,linked_earnings_id=E-011742
T-0030303,W-0212,2026-05-30T19:17:00,credit,141.54,income,employer_payroll,etransfer,0,6173.27,linked_earnings_id=E-011746
T-0030426,W-0212,2026-05-31T15:52:00,debit,39.07,misc,general,etransfer,0,1437.40,
T-0030425,W-0212,2026-05-31T17:44:00,debit,70.76,transit,transit_fuel,debit,1,1476.47,
T-0030304,W-0212,2026-05-31T22:26:00,credit,94.74,income,employer_payroll,etransfer,0,6268.01,linked_earnings_id=E-011747
T-0030324,W-0212,2026-06-01T09:44:00,debit,659.00,housing,rent,debit,1,7187.32,obligation_id=O-00820
T-0030427,W-0212,2026-06-01T18:17:00,debit,58.50,transit,transit_fuel,etransfer,1,1378.90,
T-0030302,W-0212,2026-06-02T08:47:00,credit,193.84,income,employer_payroll,etransfer,0,6031.73,linked_earnings_id=E-011745
T-0030306,W-0212,2026-06-02T17:00:00,credit,186.51,income,employer_payroll,etransfer,0,6657.10,linked_earnings_id=E-011749
T-0030428,W-0212,2026-06-02T17:51:00,debit,26.12,food_out,restaurant_cafe,cash,0,1352.78,
T-0030305,W-0212,2026-06-03T07:51:00,credit,202.58,income,employer_payroll,direct_deposit,0,6470.59,linked_earnings_id=E-011748
T-0030430,W-0212,2026-06-04T16:09:00,debit,22.63,transit,transit_fuel,cash,1,1229.73,
T-0030431,W-0212,2026-06-04T19:30:00,debit,8.05,food_out,restaurant_cafe,cash,0,1221.68,
T-0030429,W-0212,2026-06-04T19:42:00,debit,100.42,cash_withdrawal,atm,cash,0,1252.36,
T-0030432,W-0212,2026-06-06T13:50:00,debit,71.12,groceries,grocery,prepaid,1,1150.56,
T-0030434,W-0212,2026-06-06T14:35:00,debit,46.22,groceries,grocery,cash,1,1053.45,
T-0030433,W-0212,2026-06-06T20:22:00,debit,50.89,groceries,grocery,prepaid,1,1099.67,
T-0030436,W-0212,2026-06-07T10:26:00,debit,34.16,food_out,restaurant_cafe,cash,0,971.59,
T-0030307,W-0212,2026-06-07T10:40:00,credit,194.25,income,employer_payroll,direct_deposit,0,6851.35,linked_earnings_id=E-011750
T-0030437,W-0212,2026-06-07T18:55:00,debit,32.53,groceries,grocery,cash,1,939.06,
T-0030435,W-0212,2026-06-07T19:23:00,debit,47.70,transit,transit_fuel,cash,1,1005.75,
T-0030438,W-0212,2026-06-08T19:34:00,debit,63.18,childcare,childcare,cash,1,875.88,
T-0030327,W-0212,2026-06-10T06:22:00,debit,68.00,phone,mobile_phone,debit,1,6983.32,obligation_id=O-00821
T-0030330,W-0212,2026-06-10T10:16:00,debit,146.00,utilities,utilities,debit,1,6545.32,obligation_id=O-00822
T-0030309,W-0212,2026-06-10T11:39:00,credit,238.87,income,employer_payroll,payroll_card,0,7186.47,linked_earnings_id=E-011752
T-0030439,W-0212,2026-06-10T19:51:00,debit,60.80,transit,transit_fuel,cash,1,815.08,
T-0030310,W-0212,2026-06-10T21:26:00,credit,105.63,income,employer_payroll,payroll_card,0,7292.10,linked_earnings_id=E-011753
T-0030440,W-0212,2026-06-10T22:08:00,debit,24.76,childcare,childcare,cash,1,790.32,
T-0030442,W-0212,2026-06-11T07:51:00,debit,57.11,entertainment,streaming_leisure,cash,0,671.83,
T-0030308,W-0212,2026-06-11T09:27:00,credit,96.25,income,employer_payroll,etransfer,0,6947.60,linked_earnings_id=E-011751
T-0030443,W-0212,2026-06-11T10:00:00,debit,8.63,transit,transit_fuel,cash,1,663.20,
T-0030441,W-0212,2026-06-11T14:10:00,debit,61.38,healthcare,pharmacy_clinic,etransfer,1,728.94,
T-0030445,W-0212,2026-06-12T12:58:00,debit,38.76,food_out,restaurant_cafe,cash,0,537.22,
T-0030311,W-0212,2026-06-12T16:47:00,credit,160.69,income,employer_payroll,direct_deposit,0,7452.79,linked_earnings_id=E-011754
T-0030444,W-0212,2026-06-12T19:30:00,debit,87.22,groceries,grocery,cash,1,575.98,
T-0030446,W-0212,2026-06-14T22:12:00,debit,80.41,groceries,grocery,prepaid,1,456.81,
T-0030448,W-0212,2026-06-16T18:03:00,debit,24.97,food_out,restaurant_cafe,debit,0,348.44,
T-0030447,W-0212,2026-06-16T19:35:00,debit,83.40,groceries,grocery,prepaid,1,373.41,
T-0030313,W-0212,2026-06-17T08:27:00,credit,189.37,income,employer_payroll,direct_deposit,0,7815.60,linked_earnings_id=E-011756
T-0030450,W-0212,2026-06-18T10:40:00,debit,110.79,clothing,retail,debit,0,221.99,
T-0030449,W-0212,2026-06-18T10:45:00,debit,15.66,misc,general,debit,0,332.78,
T-0030312,W-0212,2026-06-18T11:58:00,credit,173.44,income,employer_payroll,etransfer,0,7626.23,linked_earnings_id=E-011755
T-0030451,W-0212,2026-06-18T14:32:00,debit,37.96,healthcare,pharmacy_clinic,etransfer,1,184.03,
T-0030315,W-0212,2026-06-18T17:22:00,credit,220.50,income,employer_payroll,cash,0,8190.74,linked_earnings_id=E-011758
T-0030453,W-0212,2026-06-19T14:02:00,debit,14.43,food_out,restaurant_cafe,debit,0,162.72,
T-0030452,W-0212,2026-06-19T15:54:00,debit,6.88,transit,transit_fuel,prepaid,1,177.15,
T-0030454,W-0212,2026-06-19T16:36:00,debit,41.67,food_out,restaurant_cafe,etransfer,0,121.05,
T-0030455,W-0212,2026-06-21T15:56:00,debit,21.95,transit,transit_fuel,etransfer,1,99.10,
T-0030314,W-0212,2026-06-22T09:09:00,credit,154.64,income,employer_payroll,direct_deposit,0,7970.24,linked_earnings_id=E-011757
T-0030457,W-0212,2026-06-22T14:23:00,debit,44.53,food_out,restaurant_cafe,cash,0,-8.60,
T-0030456,W-0212,2026-06-22T15:19:00,debit,63.17,transit,transit_fuel,prepaid,1,35.93,
T-0030317,W-0212,2026-06-22T20:50:00,credit,131.57,income,employer_payroll,cash,0,8437.31,linked_earnings_id=E-011760
T-0030333,W-0212,2026-06-24T07:00:00,debit,206.00,debt_payment,installment_/_loan_payment,debit,1,5927.32,obligation_id=O-00823
T-0030318,W-0212,2026-06-24T08:43:00,credit,237.95,income,employer_payroll,etransfer,0,8675.26,linked_earnings_id=E-011761
T-0030316,W-0212,2026-06-24T11:36:00,credit,115.00,income,employer_payroll,etransfer,0,8305.74,linked_earnings_id=E-011759
T-0030319,W-0212,2026-06-24T16:15:00,credit,105.97,income,employer_payroll,direct_deposit,0,8781.23,linked_earnings_id=E-011762
T-0030320,W-0212,2026-06-30T08:05:00,credit,182.19,income,employer_payroll,direct_deposit,0,8963.42,linked_earnings_id=E-011763
T-0030321,W-0212,2026-07-04T10:53:00,credit,200.90,income,employer_payroll,direct_deposit,0,9164.32,linked_earnings_id=E-011764
T-0030528,W-0213,2026-04-01T07:32:00,debit,35.72,entertainment,streaming_leisure,etransfer,0,5009.16,
T-0030518,W-0213,2026-04-01T10:12:00,debit,766.00,housing,rent,prepaid,1,7220.54,obligation_id=O-00824
T-0030527,W-0213,2026-04-01T21:06:00,debit,52.66,healthcare,pharmacy_clinic,prepaid,1,5044.88,
T-0030529,W-0213,2026-04-02T15:20:00,debit,92.44,groceries,grocery,cash,1,4916.72,
T-0030530,W-0213,2026-04-02T16:52:00,debit,38.29,food_out,restaurant_cafe,cash,0,4878.43,
T-0030531,W-0213,2026-04-03T20:00:00,debit,19.90,personal_care,pharmacy_retail,cash,0,4858.53,
T-0030458,W-0213,2026-04-05T08:30:00,credit,143.17,income,employer_payroll,cash,0,483.62,linked_earnings_id=E-011765
T-0030459,W-0213,2026-04-06T09:33:00,credit,187.77,income,employer_payroll,etransfer,0,671.39,linked_earnings_id=E-011766
T-0030532,W-0213,2026-04-06T20:06:00,debit,71.97,groceries,grocery,cash,1,4786.56,
T-0030460,W-0213,2026-04-08T07:05:00,credit,89.21,income,employer_payroll,cash,0,760.60,linked_earnings_id=E-011767
T-0030533,W-0213,2026-04-08T11:29:00,debit,140.41,remittance,money_transfer,cash,1,4646.15,
T-0030461,W-0213,2026-04-08T11:57:00,credit,119.37,income,employer_payroll,cash,0,879.97,linked_earnings_id=E-011768
T-0030534,W-0213,2026-04-09T07:28:00,debit,64.06,clothing,retail,cash,0,4582.09,
T-0030462,W-0213,2026-04-09T07:41:00,credit,140.17,income,employer_payroll,cash,0,1020.14,linked_earnings_id=E-011769
T-0030464,W-0213,2026-04-09T11:49:00,credit,72.32,income,employer_payroll,etransfer,0,1180.63,linked_earnings_id=E-011771
T-0030524,W-0213,2026-04-10T07:12:00,debit,115.00,utilities,utilities,etransfer,1,5327.54,obligation_id=O-00826
T-0030536,W-0213,2026-04-10T18:19:00,debit,43.95,groceries,grocery,etransfer,1,4491.86,
T-0030535,W-0213,2026-04-10T21:25:00,debit,46.28,transit,transit_fuel,etransfer,1,4535.81,
T-0030538,W-0213,2026-04-11T13:52:00,debit,30.64,transit,transit_fuel,cash,1,4408.31,
T-0030539,W-0213,2026-04-11T20:30:00,debit,26.73,food_out,restaurant_cafe,etransfer,0,4381.58,
T-0030537,W-0213,2026-04-11T22:14:00,debit,52.91,groceries,grocery,cash,1,4438.95,
T-0030466,W-0213,2026-04-12T10:00:00,credit,140.28,income,employer_payroll,payroll_card,0,1412.19,linked_earnings_id=E-011773
T-0030463,W-0213,2026-04-12T10:59:00,credit,88.17,income,employer_payroll,payroll_card,0,1108.31,linked_earnings_id=E-011770
T-0030540,W-0213,2026-04-12T13:49:00,debit,88.76,debt_payment,loan_credit,etransfer,1,4292.82,
T-0030541,W-0213,2026-04-12T19:35:00,debit,44.05,groceries,grocery,cash,1,4248.77,
T-0030544,W-0213,2026-04-13T08:33:00,debit,53.92,misc,general,etransfer,0,4151.97,
T-0030467,W-0213,2026-04-13T10:10:00,credit,124.17,income,employer_payroll,etransfer,0,1536.36,linked_earnings_id=E-011774
T-0030542,W-0213,2026-04-13T16:41:00,debit,23.88,groceries,grocery,cash,1,4224.89,
T-0030543,W-0213,2026-04-13T22:25:00,debit,19.00,transit,transit_fuel,cash,1,4205.89,
T-0030465,W-0213,2026-04-14T11:15:00,credit,91.28,income,employer_payroll,etransfer,0,1271.91,linked_earnings_id=E-011772
T-0030545,W-0213,2026-04-14T18:41:00,debit,70.58,transit,transit_fuel,prepaid,1,4081.39,
T-0030546,W-0213,2026-04-15T08:16:00,debit,30.08,food_out,restaurant_cafe,prepaid,0,4051.31,
T-0030469,W-0213,2026-04-15T08:52:00,credit,142.65,income,employer_payroll,cash,0,1894.84,linked_earnings_id=E-011776
T-0030468,W-0213,2026-04-18T10:44:00,credit,215.83,income,employer_payroll,etransfer,0,1752.19,linked_earnings_id=E-011775
T-0030547,W-0213,2026-04-18T18:09:00,debit,165.14,debt_payment,loan_credit,cash,1,3886.17,
T-0030470,W-0213,2026-04-20T08:53:00,credit,137.52,income,employer_payroll,payroll_card,0,2032.36,linked_earnings_id=E-011777
T-0030548,W-0213,2026-04-20T10:06:00,debit,36.37,misc,general,cash,0,3849.80,
T-0030471,W-0213,2026-04-21T08:21:00,credit,154.34,income,employer_payroll,cash,0,2186.70,linked_earnings_id=E-011778
T-0030549,W-0213,2026-04-21T11:20:00,debit,64.63,cash_withdrawal,atm,cash,0,3785.17,
T-0030550,W-0213,2026-04-22T22:22:00,debit,55.15,misc,general,cash,0,3730.02,
T-0030551,W-0213,2026-04-23T14:14:00,debit,27.46,food_out,restaurant_cafe,etransfer,0,3702.56,
T-0030552,W-0213,2026-04-24T11:31:00,debit,19.55,entertainment,streaming_leisure,cash,0,3683.01,
T-0030472,W-0213,2026-04-25T07:10:00,credit,107.57,income,employer_payroll,etransfer,0,2294.27,linked_earnings_id=E-011779
T-0030553,W-0213,2026-04-25T10:24:00,debit,47.47,transit,transit_fuel,prepaid,1,3635.54,
T-0030474,W-0213,2026-04-25T11:40:00,credit,111.57,income,employer_payroll,etransfer,0,2552.83,linked_earnings_id=E-011781
T-0030554,W-0213,2026-04-26T16:45:00,debit,19.30,clothing,retail,cash,0,3616.24,
T-0030555,W-0213,2026-04-26T19:22:00,debit,28.84,groceries,grocery,cash,1,3587.40,
T-0030473,W-0213,2026-04-27T07:55:00,credit,146.99,income,employer_payroll,cash,0,2441.26,linked_earnings_id=E-011780
T-0030556,W-0213,2026-04-27T08:40:00,debit,53.66,groceries,grocery,cash,1,3533.74,
T-0030521,W-0213,2026-04-28T10:13:00,debit,82.00,phone,mobile_phone,etransfer,1,5606.54,obligation_id=O-00825
T-0030558,W-0213,2026-04-28T10:37:00,debit,52.66,groceries,grocery,prepaid,1,3451.00,
T-0030557,W-0213,2026-04-28T22:01:00,debit,30.08,food_out,restaurant_cafe,cash,0,3503.66,
T-0030475,W-0213,2026-04-29T07:17:00,credit,140.18,income,employer_payroll,cash,0,2693.01,linked_earnings_id=E-011782
T-0030560,W-0213,2026-04-29T09:06:00,debit,29.57,transit,transit_fuel,cash,1,3372.70,
T-0030559,W-0213,2026-04-29T13:58:00,debit,48.73,transit,transit_fuel,etransfer,1,3402.27,
T-0030561,W-0213,2026-04-29T15:58:00,debit,94.55,groceries,grocery,etransfer,1,3278.15,
T-0030562,W-0213,2026-04-30T15:45:00,debit,12.78,food_out,restaurant_cafe,cash,0,3265.37,
T-0030519,W-0213,2026-05-01T06:22:00,debit,766.00,housing,rent,etransfer,1,6454.54,obligation_id=O-00824
T-0030478,W-0213,2026-05-01T08:59:00,credit,99.53,income,employer_payroll,etransfer,0,3013.96,linked_earnings_id=E-011785
T-0030563,W-0213,2026-05-01T18:46:00,debit,36.16,food_out,restaurant_cafe,cash,0,3229.21,
T-0030479,W-0213,2026-05-01T22:02:00,credit,129.06,income,employer_payroll,etransfer,0,3143.02,linked_earnings_id=E-011786
T-0030476,W-0213,2026-05-02T09:45:00,credit,100.08,income,employer_payroll,cash,0,2793.09,linked_earnings_id=E-011783
T-0030477,W-0213,2026-05-02T11:32:00,credit,121.34,income,employer_payroll,etransfer,0,2914.43,linked_earnings_id=E-011784
T-0030564,W-0213,2026-05-02T12:32:00,debit,34.07,food_out,restaurant_cafe,cash,0,3195.14,
T-0030566,W-0213,2026-05-03T07:28:00,debit,33.18,transit,transit_fuel,cash,1,3106.37,
T-0030565,W-0213,2026-05-03T16:22:00,debit,55.59,transit,transit_fuel,cash,1,3139.55,
T-0030568,W-0213,2026-05-05T16:42:00,debit,24.62,misc,general,etransfer,0,3049.45,
T-0030567,W-0213,2026-05-05T18:07:00,debit,32.30,groceries,grocery,prepaid,1,3074.07,
T-0030569,W-0213,2026-05-05T22:05:00,debit,9.64,transit,transit_fuel,prepaid,1,3039.81,
T-0030480,W-0213,2026-05-06T09:03:00,credit,170.93,income,employer_payroll,cash,0,3313.95,linked_earnings_id=E-011787
T-0030571,W-0213,2026-05-06T09:22:00,debit,42.43,cash_withdrawal,atm,cash,0,2952.56,
T-0030570,W-0213,2026-05-06T13:33:00,debit,44.82,debt_payment,loan_credit,etransfer,1,2994.99,
T-0030572,W-0213,2026-05-07T15:22:00,debit,51.39,groceries,grocery,cash,1,2901.17,
T-0030481,W-0213,2026-05-08T09:18:00,credit,104.55,income,employer_payroll,etransfer,0,3418.50,linked_earnings_id=E-011788
T-0030573,W-0213,2026-05-08T19:57:00,debit,66.65,groceries,grocery,cash,1,2834.52,
T-0030485,W-0213,2026-05-08T22:22:00,credit,143.72,income,employer_payroll,etransfer,0,3836.01,linked_earnings_id=E-011792
T-0030574,W-0213,2026-05-09T10:39:00,debit,30.72,misc,general,prepaid,0,2803.80,
T-0030575,W-0213,2026-05-09T17:44:00,debit,35.91,entertainment,streaming_leisure,cash,0,2767.89,
T-0030525,W-0213,2026-05-10T06:05:00,debit,115.00,utilities,utilities,etransfer,1,5212.54,obligation_id=O-00826
T-0030576,W-0213,2026-05-10T09:16:00,debit,136.29,remittance,money_transfer,etransfer,1,2631.60,
T-0030483,W-0213,2026-05-10T09:50:00,credit,99.26,income,employer_payroll,payroll_card,0,3613.44,linked_earnings_id=E-011790
T-0030482,W-0213,2026-05-10T10:35:00,credit,95.68,income,employer_payroll,cash,0,3514.18,linked_earnings_id=E-011789
T-0030484,W-0213,2026-05-10T11:47:00,credit,78.85,income,employer_payroll,cash,0,3692.29,linked_earnings_id=E-011791
T-0030577,W-0213,2026-05-10T19:52:00,debit,57.63,entertainment,streaming_leisure,etransfer,0,2573.97,
T-0030486,W-0213,2026-05-12T09:30:00,credit,169.25,income,employer_payroll,payroll_card,0,4005.26,linked_earnings_id=E-011793
T-0030487,W-0213,2026-05-13T10:21:00,credit,155.11,income,employer_payroll,payroll_card,0,4160.37,linked_earnings_id=E-011794
T-0030578,W-0213,2026-05-13T15:57:00,debit,40.09,groceries,grocery,etransfer,1,2533.88,
T-0030580,W-0213,2026-05-14T09:27:00,debit,20.05,transit,transit_fuel,etransfer,1,2503.01,
T-0030579,W-0213,2026-05-14T09:34:00,debit,10.82,transit,transit_fuel,cash,1,2523.06,
T-0030490,W-0213,2026-05-16T20:38:00,credit,131.69,income,employer_payroll,cash,0,4592.93,linked_earnings_id=E-011797
T-0030581,W-0213,2026-05-18T22:36:00,debit,18.09,food_out,restaurant_cafe,cash,0,2484.92,
T-0030488,W-0213,2026-05-19T11:46:00,credit,181.43,income,employer_payroll,etransfer,0,4341.80,linked_earnings_id=E-011795
T-0030582,W-0213,2026-05-19T13:40:00,debit,24.13,food_out,restaurant_cafe,prepaid,0,2460.79,
T-0030489,W-0213,2026-05-20T07:01:00,credit,119.44,income,employer_payroll,cash,0,4461.24,linked_earnings_id=E-011796
